id,category,score,skills
18488289,DIGITAL-MEDIA,0.0,"['html', 'css']"
31909493,DIGITAL-MEDIA,0.0,[]
29002596,DIGITAL-MEDIA,0.0,[]
94492380,DIGITAL-MEDIA,0.0,[]
70196518,DIGITAL-MEDIA,0.0,[]
56952849,DIGITAL-MEDIA,0.0,"['mysql', 'linux']"
40311088,DIGITAL-MEDIA,0.0,[]
10005171,DIGITAL-MEDIA,0.0,[]
26160200,DIGITAL-MEDIA,0.0,"['html', 'css', 'javascript']"
34583750,DIGITAL-MEDIA,0.0,[]
24953921,DIGITAL-MEDIA,0.0,['css']
20490741,DIGITAL-MEDIA,0.0,[]
11270462,DIGITAL-MEDIA,0.0,[]
90685127,DIGITAL-MEDIA,0.0,[]
20628003,DIGITAL-MEDIA,0.0,[]
30504149,DIGITAL-MEDIA,0.0,[]
91318828,DIGITAL-MEDIA,0.0,[]
16276121,DIGITAL-MEDIA,0.0,[]
50219114,DIGITAL-MEDIA,0.0,[]
17562754,DIGITAL-MEDIA,0.0,[]
24679149,DIGITAL-MEDIA,0.0,"['html', 'css']"
81508860,DIGITAL-MEDIA,0.0,"['html', 'css']"
28679359,DIGITAL-MEDIA,0.0,[]
23810469,DIGITAL-MEDIA,0.0,['c']
16536141,DIGITAL-MEDIA,0.0,[]
22706174,DIGITAL-MEDIA,0.0,[]
18354623,DIGITAL-MEDIA,0.0,"['html', 'css', 'javascript']"
11797122,AUTOMOBILE,0.0,[]
16332293,AUTOMOBILE,0.0,[]
91515108,AUTOMOBILE,0.0,[]
11152490,AUTOMOBILE,0.0,[]
99680385,AUTOMOBILE,0.0,['c']
15790602,AUTOMOBILE,0.0,[]
23522150,AUTOMOBILE,0.0,[]
11257723,AUTOMOBILE,0.0,[]
14455622,AUTOMOBILE,0.0,[]
23009962,AUTOMOBILE,0.0,[]
22732234,AUTOMOBILE,0.0,[]
15100547,AUTOMOBILE,0.0,[]
97449528,AUTOMOBILE,0.0,[]
82140102,AUTOMOBILE,0.0,[]
17571262,AUTOMOBILE,0.0,[]
32069695,AUTOMOBILE,0.0,[]
63989974,AUTOMOBILE,0.0,[]
15210069,AUTOMOBILE,0.0,[]
22452756,AUTOMOBILE,0.0,['c']
24592627,AUTOMOBILE,0.0,[]
15180322,CHEF,0.0,[]
24221960,CHEF,0.0,[]
24673903,CHEF,0.0,[]
19007667,CHEF,0.0,[]
30311202,CHEF,0.0,[]
11121498,CHEF,0.0,['c']
32518109,CHEF,0.0,[]
26718039,CHEF,0.0,[]
23568731,CHEF,0.0,[]
14663897,CHEF,0.0,[]
21904897,CHEF,0.0,[]
16594812,CHEF,0.0,[]
16804396,CHEF,0.0,[]
92122785,CHEF,0.0,['c']
27831220,CHEF,0.0,[]
34452806,CHEF,0.0,[]
21611637,CHEF,0.0,[]
13095891,CHEF,0.0,[]
12717345,CHEF,0.0,[]
65373280,CHEF,0.0,[]
47603843,CHEF,0.0,"['java', 'html', 'css', 'javascript']"
25953797,CHEF,0.0,[]
28424982,CHEF,0.0,[]
29784524,CHEF,0.0,[]
10001727,CHEF,0.0,['c']
74522938,CHEF,0.0,['html']
91591026,CHEF,0.0,['c']
21511817,CHEF,0.0,[]
35468363,CHEF,0.0,[]
37231163,CHEF,0.0,[]
16924102,CHEF,0.0,[]
16855929,CHEF,0.0,[]
29211359,CHEF,0.0,[]
27820360,CHEF,0.0,['c']
48580330,CHEF,0.0,[]
29072179,CHEF,0.0,[]
94047639,CHEF,0.0,[]
21622444,CHEF,0.0,[]
33964275,CHEF,0.0,[]
25128608,CHEF,0.0,[]
18825446,CHEF,0.0,[]
61322296,CHEF,0.0,[]
29449419,CHEF,0.0,[]
20321582,CHEF,0.0,[]
19285236,CHEF,0.0,[]
13264154,CHEF,0.0,[]
47729453,CHEF,0.0,[]
22561438,CHEF,0.0,[]
16248476,CHEF,0.0,[]
10653119,CHEF,0.0,[]
86551046,CHEF,0.0,[]
29775391,CHEF,0.0,[]
53265899,CHEF,0.0,['c']
38309905,CHEF,0.0,[]
29772450,CHEF,0.0,[]
10276858,CHEF,0.0,[]
10588874,CHEF,0.0,[]
91072502,CHEF,0.0,[]
13212436,CHEF,0.0,[]
15261348,CHEF,0.0,[]
27662298,CHEF,0.0,[]
16066857,CHEF,0.0,[]
30337969,CHEF,0.0,[]
10333299,CHEF,0.0,[]
28396528,CHEF,0.0,[]
19268120,CHEF,0.0,[]
20691949,CHEF,0.0,[]
26189601,CHEF,0.0,[]
30826569,CHEF,0.0,[]
91268638,CHEF,0.0,[]
18036030,CHEF,0.0,[]
23398733,CHEF,0.0,[]
30128072,CHEF,0.0,[]
28176889,CHEF,0.0,[]
10889157,CHEF,0.0,[]
57262959,CHEF,0.0,[]
62555739,CHEF,0.0,[]
18480859,CHEF,0.0,[]
12254068,CHEF,0.0,[]
25452321,CHEF,0.0,[]
28230807,CHEF,0.0,[]
68338341,CHEF,0.0,['c']
22349169,CHEF,0.0,[]
86549455,FINANCE,0.0,[]
23955183,FINANCE,0.0,[]
14722634,FINANCE,0.0,[]
26767199,FINANCE,0.0,[]
15891494,FINANCE,0.0,[]
11490673,FINANCE,0.0,[]
22622351,FINANCE,0.0,[]
61634281,FINANCE,0.0,[]
24530382,FINANCE,0.0,[]
27018361,FINANCE,0.0,['c']
92524964,FINANCE,0.0,[]
17775916,FINANCE,0.0,['c']
18975686,FINANCE,0.0,[]
28758002,FINANCE,0.0,['c']
59938965,FINANCE,0.0,[]
57088974,FINANCE,0.0,[]
20836112,FINANCE,0.0,[]
26961846,FINANCE,0.0,[]
28623782,FINANCE,0.0,[]
24411323,FINANCE,0.0,[]
33685988,FINANCE,0.0,[]
62850928,FINANCE,0.0,[]
25497147,FINANCE,0.0,[]
18640927,FINANCE,0.0,[]
77638654,FINANCE,0.0,[]
38441665,FINANCE,0.0,[]
29648950,FINANCE,0.0,[]
15011085,FINANCE,0.0,[]
29998869,FINANCE,0.0,[]
28973180,FINANCE,0.0,[]
23573064,FINANCE,0.0,[]
10549585,FINANCE,0.0,"['java', 'c']"
29494962,FINANCE,0.0,['c']
69487178,FINANCE,0.0,[]
86595128,FINANCE,0.0,[]
58165257,FINANCE,0.0,['c']
93653247,FINANCE,0.0,[]
24553863,FINANCE,0.0,[]
16449850,FINANCE,0.0,[]
47410104,FINANCE,0.0,[]
14106638,FINANCE,0.0,[]
20880935,FINANCE,0.0,[]
95519832,FINANCE,0.0,['c']
25101183,FINANCE,0.0,[]
88038965,FINANCE,0.0,[]
59818742,FINANCE,0.0,['c']
98513424,FINANCE,0.0,[]
15792052,FINANCE,0.0,[]
27409087,FINANCE,0.0,[]
19540089,FINANCE,0.0,[]
28724469,FINANCE,0.0,[]
18636651,FINANCE,0.0,[]
24967652,FINANCE,0.0,[]
24533931,APPAREL,0.0,[]
27694040,APPAREL,0.0,[]
15535408,APPAREL,0.0,[]
27091280,APPAREL,0.0,[]
11677077,APPAREL,0.0,[]
29521434,APPAREL,0.0,[]
19070271,APPAREL,0.0,[]
56151548,APPAREL,0.0,[]
16391949,APPAREL,0.0,[]
13418452,APPAREL,0.0,[]
27099856,APPAREL,0.0,[]
26046878,APPAREL,0.0,[]
35121930,APPAREL,0.0,[]
16915389,APPAREL,0.0,[]
12668625,APPAREL,0.0,[]
14698557,APPAREL,0.0,[]
31225895,APPAREL,0.0,[]
15479281,APPAREL,0.0,[]
26691587,APPAREL,0.0,[]
11232471,APPAREL,0.0,[]
21007083,APPAREL,0.0,['c']
72807293,APPAREL,0.0,[]
15154822,APPAREL,0.0,[]
46514339,APPAREL,0.0,[]
11409460,APPAREL,0.0,[]
99806115,APPAREL,0.0,[]
29764492,APPAREL,0.0,[]
91533580,APPAREL,0.0,[]
13807808,APPAREL,0.0,[]
16605640,APPAREL,0.0,[]
71499299,APPAREL,0.0,[]
18509268,APPAREL,0.0,[]
35571205,APPAREL,0.0,[]
12059610,APPAREL,0.0,[]
26829561,APPAREL,0.0,[]
27176039,APPAREL,0.0,['c']
22249155,APPAREL,0.0,[]
25142074,APPAREL,0.0,[]
19402977,APPAREL,0.0,[]
13858219,APPAREL,0.0,[]
15746146,APPAREL,0.0,[]
26586477,APPAREL,0.0,[]
37750854,APPAREL,0.0,[]
33665485,APPAREL,0.0,[]
26098594,APPAREL,0.0,[]
10562768,APPAREL,0.0,[]
12122372,APPAREL,0.0,[]
14304010,APPAREL,0.0,[]
36136569,APPAREL,0.0,[]
20504094,APPAREL,0.0,[]
24989856,APPAREL,0.0,[]
22852364,APPAREL,0.0,[]
83566455,APPAREL,0.0,['c']
19714635,APPAREL,0.0,[]
25543217,APPAREL,0.0,[]
15139979,ENGINEERING,0.0,[]
28005884,ENGINEERING,0.0,[]
13149176,ENGINEERING,0.0,[]
12022566,ENGINEERING,0.0,['c']
20981299,ENGINEERING,0.0,['c']
25919149,ENGINEERING,0.0,[]
86828820,ENGINEERING,0.0,[]
28320387,ENGINEERING,0.0,[]
14049846,ENGINEERING,0.0,[]
43752620,ENGINEERING,0.0,['c']
47549345,ENGINEERING,0.0,['c']
28505854,ENGINEERING,0.0,"['java', 'c', 'linux', 'machine learning', 'tensorflow']"
24647794,ENGINEERING,0.0,['c']
16803215,ENGINEERING,0.0,['java']
37335325,ENGINEERING,0.0,"['java', 'c', 'git', 'linux']"
28831378,ENGINEERING,0.0,[]
21807224,ENGINEERING,0.0,['aws']
56691064,ENGINEERING,0.0,"['java', 'c']"
64755882,ENGINEERING,0.0,"['c', 'linux']"
25930778,ENGINEERING,0.0,[]
39855211,ENGINEERING,0.0,[]
12518008,ENGINEERING,0.0,[]
55953734,ENGINEERING,0.0,['python']
23234047,ENGINEERING,0.0,"['java', 'c']"
38314236,ENGINEERING,0.0,[]
25425322,ENGINEERING,0.0,[]
28631840,ENGINEERING,0.0,[]
35737840,ENGINEERING,0.0,[]
15601399,ENGINEERING,0.0,[]
64468610,ENGINEERING,0.0,"['c', 'javascript']"
28078163,ENGINEERING,0.0,"['c', 'javascript']"
31677347,ENGINEERING,0.0,"['c', 'javascript']"
28762662,ENGINEERING,0.0,"['c', 'css', 'javascript']"
15858254,ENGINEERING,0.0,['linux']
35651876,ENGINEERING,0.0,[]
24322804,ENGINEERING,0.0,['c']
12488356,ENGINEERING,0.0,[]
26834746,ENGINEERING,0.0,[]
39835894,ENGINEERING,0.0,['linux']
17103000,ENGINEERING,0.0,[]
12748557,ENGINEERING,0.0,"['c', 'react']"
28923650,ENGINEERING,0.0,"['c', 'machine learning']"
30542184,ENGINEERING,0.0,[]
15941675,ENGINEERING,0.0,[]
19397727,ENGINEERING,0.0,[]
47919212,ENGINEERING,0.0,"['css', 'azure']"
10712803,ENGINEERING,0.0,['c']
14554542,ENGINEERING,0.0,[]
49127329,ENGINEERING,0.0,[]
10219099,ENGINEERING,0.0,[]
82125182,ENGINEERING,0.0,"['java', 'c']"
17488801,ENGINEERING,0.0,[]
11981094,ENGINEERING,0.0,"['c', 'javascript']"
60004873,ENGINEERING,0.0,[]
38220146,ENGINEERING,0.0,[]
28630325,ENGINEERING,0.0,"['c', 'mysql', 'css']"
13264796,ENGINEERING,0.0,[]
96029688,ENGINEERING,0.0,[]
18753367,ENGINEERING,0.0,['c']
10985403,ENGINEERING,0.0,['machine learning']
10030015,ENGINEERING,0.0,[]
86209934,ENGINEERING,0.0,[]
61579998,ENGINEERING,0.0,"['java', 'c']"
62071407,ENGINEERING,0.0,[]
33685075,ENGINEERING,0.0,[]
35172961,ENGINEERING,0.0,['c']
21629057,ENGINEERING,0.0,[]
30361788,ACCOUNTANT,0.0,[]
12338274,ACCOUNTANT,0.0,[]
12442909,ACCOUNTANT,0.0,[]
10554236,ACCOUNTANT,0.0,['c']
18365791,ACCOUNTANT,0.0,['html']
23139819,ACCOUNTANT,0.0,[]
17407184,ACCOUNTANT,0.0,[]
30813919,ACCOUNTANT,0.0,[]
25462793,ACCOUNTANT,0.0,[]
53640713,ACCOUNTANT,0.0,[]
13294301,ACCOUNTANT,0.0,[]
25127518,ACCOUNTANT,0.0,[]
24799301,ACCOUNTANT,0.0,[]
15821633,ACCOUNTANT,0.0,[]
63137898,ACCOUNTANT,0.0,[]
20624984,ACCOUNTANT,0.0,[]
25935030,ACCOUNTANT,0.0,[]
28359817,ACCOUNTANT,0.0,[]
25862026,ACCOUNTANT,0.0,[]
21853199,ACCOUNTANT,0.0,[]
39674178,ACCOUNTANT,0.0,[]
14055988,ACCOUNTANT,0.0,[]
27637576,ACCOUNTANT,0.0,[]
34198885,ACCOUNTANT,0.0,[]
62809577,ACCOUNTANT,0.0,[]
38847011,ACCOUNTANT,0.0,[]
20082776,ACCOUNTANT,0.0,['c']
24703009,ACCOUNTANT,0.0,['c']
35554162,ACCOUNTANT,0.0,[]
78257294,ACCOUNTANT,0.0,[]
23438112,ACCOUNTANT,0.0,[]
29050809,ACCOUNTANT,0.0,[]
22465498,ACCOUNTANT,0.0,[]
13072019,ACCOUNTANT,0.0,[]
18472240,CONSTRUCTION,0.0,['c']
71576860,CONSTRUCTION,0.0,[]
29087505,CONSTRUCTION,0.0,[]
22965804,CONSTRUCTION,0.0,[]
25656981,CONSTRUCTION,0.0,['c']
26091595,CONSTRUCTION,0.0,[]
11393213,CONSTRUCTION,0.0,[]
14900898,CONSTRUCTION,0.0,['aws']
25098739,CONSTRUCTION,0.0,[]
78114950,CONSTRUCTION,0.0,[]
35971546,CONSTRUCTION,0.0,[]
22019500,CONSTRUCTION,0.0,[]
12839152,CONSTRUCTION,0.0,[]
16353584,CONSTRUCTION,0.0,['c']
29878348,CONSTRUCTION,0.0,[]
15564893,CONSTRUCTION,0.0,[]
12491898,CONSTRUCTION,0.0,['c']
32799518,CONSTRUCTION,0.0,[]
28942221,CONSTRUCTION,0.0,['c']
10176013,CONSTRUCTION,0.0,[]
16378091,CONSTRUCTION,0.0,[]
61065616,CONSTRUCTION,0.0,[]
17342969,CONSTRUCTION,0.0,[]
24770846,CONSTRUCTION,0.0,[]
28756444,CONSTRUCTION,0.0,[]
10281555,CONSTRUCTION,0.0,[]
48549972,CONSTRUCTION,0.0,[]
17252448,CONSTRUCTION,0.0,[]
15721849,CONSTRUCTION,0.0,[]
56525735,CONSTRUCTION,0.0,[]
94503308,CONSTRUCTION,0.0,[]
27835351,CONSTRUCTION,0.0,[]
39674782,CONSTRUCTION,0.0,[]
32025286,CONSTRUCTION,0.0,[]
21567392,CONSTRUCTION,0.0,['c']
32265203,CONSTRUCTION,0.0,[]
27246366,CONSTRUCTION,0.0,[]
27066370,CONSTRUCTION,0.0,[]
21363048,CONSTRUCTION,0.0,[]
25224998,CONSTRUCTION,0.0,[]
17570634,CONSTRUCTION,0.0,[]
10149490,CONSTRUCTION,0.0,[]
22983516,CONSTRUCTION,0.0,[]
44147689,CONSTRUCTION,0.0,[]
12654876,CONSTRUCTION,0.0,[]
12212468,CONSTRUCTION,0.0,['c']
29483501,CONSTRUCTION,0.0,[]
69764348,CONSTRUCTION,0.0,[]
45475027,CONSTRUCTION,0.0,[]
20565849,CONSTRUCTION,0.0,[]
14849103,CONSTRUCTION,0.0,['c']
10100240,CONSTRUCTION,0.0,[]
22894544,CONSTRUCTION,0.0,[]
19928941,CONSTRUCTION,0.0,[]
39027764,CONSTRUCTION,0.0,[]
24953126,CONSTRUCTION,0.0,[]
22718826,CONSTRUCTION,0.0,[]
30311725,CONSTRUCTION,0.0,[]
29061628,CONSTRUCTION,0.0,[]
12826414,CONSTRUCTION,0.0,[]
63083944,CONSTRUCTION,0.0,[]
22546476,CONSTRUCTION,0.0,[]
90032884,CONSTRUCTION,0.0,[]
27187994,CONSTRUCTION,0.0,[]
78298706,CONSTRUCTION,0.0,[]
11650031,CONSTRUCTION,0.0,[]
12695537,CONSTRUCTION,0.0,[]
23143731,PUBLIC-RELATIONS,0.0,[]
26130673,PUBLIC-RELATIONS,0.0,[]
14278888,PUBLIC-RELATIONS,0.0,[]
98086373,PUBLIC-RELATIONS,0.0,[]
23673025,PUBLIC-RELATIONS,0.0,[]
28290448,PUBLIC-RELATIONS,0.0,[]
24559558,PUBLIC-RELATIONS,0.0,[]
28862054,PUBLIC-RELATIONS,0.0,['c']
14536764,PUBLIC-RELATIONS,0.0,['html']
37087371,PUBLIC-RELATIONS,0.0,[]
12191094,PUBLIC-RELATIONS,0.0,[]
12920612,PUBLIC-RELATIONS,0.0,[]
14009087,PUBLIC-RELATIONS,0.0,['html']
12545844,PUBLIC-RELATIONS,0.0,[]
31292364,PUBLIC-RELATIONS,0.0,['css']
11902276,PUBLIC-RELATIONS,0.0,['c']
23771896,PUBLIC-RELATIONS,0.0,[]
25413261,PUBLIC-RELATIONS,0.0,[]
49119887,PUBLIC-RELATIONS,0.0,[]
45900271,PUBLIC-RELATIONS,0.0,[]
24977396,PUBLIC-RELATIONS,0.0,[]
59346975,PUBLIC-RELATIONS,0.0,['html']
24710433,PUBLIC-RELATIONS,0.0,[]
26330995,PUBLIC-RELATIONS,0.0,[]
29525715,PUBLIC-RELATIONS,0.0,[]
15917885,PUBLIC-RELATIONS,0.0,[]
24590489,PUBLIC-RELATIONS,0.0,[]
19929506,PUBLIC-RELATIONS,0.0,[]
31220062,PUBLIC-RELATIONS,0.0,[]
26173524,PUBLIC-RELATIONS,0.0,[]
85973397,PUBLIC-RELATIONS,0.0,['c']
14128006,PUBLIC-RELATIONS,0.0,[]
16620172,PUBLIC-RELATIONS,0.0,['c']
25001005,PUBLIC-RELATIONS,0.0,['c']
19497420,PUBLIC-RELATIONS,0.0,[]
37375999,PUBLIC-RELATIONS,0.0,[]
11160414,PUBLIC-RELATIONS,0.0,[]
16226743,PUBLIC-RELATIONS,0.0,['c']
61319162,PUBLIC-RELATIONS,0.0,[]
75329822,PUBLIC-RELATIONS,0.0,[]
11624880,PUBLIC-RELATIONS,0.0,[]
21669215,PUBLIC-RELATIONS,0.0,[]
19558834,PUBLIC-RELATIONS,0.0,[]
11842274,PUBLIC-RELATIONS,0.0,['c']
21549195,PUBLIC-RELATIONS,0.0,[]
36671891,PUBLIC-RELATIONS,0.0,[]
51415089,PUBLIC-RELATIONS,0.0,[]
28531493,PUBLIC-RELATIONS,0.0,[]
11635137,PUBLIC-RELATIONS,0.0,[]
23015611,PUBLIC-RELATIONS,0.0,['machine learning']
45462344,PUBLIC-RELATIONS,0.0,[]
24677466,PUBLIC-RELATIONS,0.0,[]
23602130,PUBLIC-RELATIONS,0.0,[]
24491862,PUBLIC-RELATIONS,0.0,[]
29329075,PUBLIC-RELATIONS,0.0,[]
23631724,PUBLIC-RELATIONS,0.0,[]
14611516,PUBLIC-RELATIONS,0.0,['python']
32441790,PUBLIC-RELATIONS,0.0,[]
12237267,PUBLIC-RELATIONS,0.0,[]
26127853,PUBLIC-RELATIONS,0.0,[]
14966165,PUBLIC-RELATIONS,0.0,[]
22754014,PUBLIC-RELATIONS,0.0,[]
28975482,PUBLIC-RELATIONS,0.0,[]
21663616,PUBLIC-RELATIONS,0.0,[]
23048999,PUBLIC-RELATIONS,0.0,[]
79041971,BANKING,0.0,[]
29093426,BANKING,0.0,[]
33286293,BANKING,0.0,[]
29552167,BANKING,0.0,[]
13982572,BANKING,0.0,[]
12021752,BANKING,0.0,[]
17396388,BANKING,0.0,[]
28419927,BANKING,0.0,[]
70667011,BANKING,0.0,[]
36302399,BANKING,0.0,[]
43375498,BANKING,0.0,[]
18805506,BANKING,0.0,[]
30127072,BANKING,0.0,[]
13393401,BANKING,0.0,['c']
21856577,BANKING,0.0,['c']
33872500,BANKING,0.0,[]
11672279,BANKING,0.0,[]
33135102,BANKING,0.0,[]
34783330,BANKING,0.0,[]
33370664,BANKING,0.0,[]
15553584,BANKING,0.0,[]
11842348,BANKING,0.0,[]
36905896,BANKING,0.0,[]
25624652,BANKING,0.0,[]
10909673,BANKING,0.0,[]
60182829,BANKING,0.0,[]
21796843,BANKING,0.0,[]
65864767,BANKING,0.0,['c']
72876163,BANKING,0.0,['c']
27884470,BANKING,0.0,[]
64589506,BANKING,0.0,[]
29406313,BANKING,0.0,[]
20992320,BANKING,0.0,[]
73157997,BANKING,0.0,[]
28051330,BANKING,0.0,[]
19437318,BANKING,0.0,[]
19911786,BANKING,0.0,[]
96493528,BANKING,0.0,[]
68781345,BANKING,0.0,[]
14626780,BANKING,0.0,[]
28989677,BANKING,0.0,['c']
41651672,BANKING,0.0,[]
18645964,BANKING,0.0,[]
18278509,BANKING,0.0,[]
18369400,BANKING,0.0,[]
11266906,BANKING,0.0,[]
39142536,BANKING,0.0,[]
21756639,BANKING,0.0,[]
31273413,ARTS,0.0,[]
12386670,ARTS,0.0,[]
93576192,ARTS,0.0,[]
15306049,ARTS,0.0,[]
31114531,ARTS,0.0,[]
21060367,ARTS,0.0,[]
17325147,ARTS,0.0,[]
23752500,ARTS,0.0,[]
20149476,ARTS,0.0,['c']
54100393,ARTS,0.0,[]
11187796,ARTS,0.0,[]
39470264,ARTS,0.0,[]
12413512,ARTS,0.0,[]
14879257,ARTS,0.0,[]
33344933,ARTS,0.0,"['java', 'c']"
24983760,ARTS,0.0,[]
29148871,ARTS,0.0,['c']
28325193,ARTS,0.0,[]
15265464,ARTS,0.0,[]
24349611,ARTS,0.0,['c']
19508520,ARTS,0.0,[]
22800977,ARTS,0.0,[]
36758947,ARTS,0.0,['c']
32318506,ARTS,0.0,[]
73497035,ARTS,0.0,[]
12777487,ARTS,0.0,[]
26069113,ARTS,0.0,['c']
41950126,ARTS,0.0,[]
43622023,ARTS,0.0,[]
18319061,ARTS,0.0,[]
50432401,ARTS,0.0,[]
19724031,ARTS,0.0,[]
28471099,ARTS,0.0,[]
22848179,ARTS,0.0,[]
37220856,ARTS,0.0,['html']
78107631,ARTS,0.0,['c']
21867728,ARTS,0.0,[]
37472265,ARTS,0.0,[]
17033567,ARTS,0.0,[]
19671909,ARTS,0.0,[]
53227466,ARTS,0.0,[]
83338413,ARTS,0.0,[]
18029935,ARTS,0.0,[]
16962067,ARTS,0.0,[]
14150896,ARTS,0.0,[]
27936502,ARTS,0.0,[]
65325317,ARTS,0.0,[]
30594821,ARTS,0.0,[]
27164756,ARTS,0.0,['html']
34146825,ARTS,0.0,['c']
54180474,ARTS,0.0,[]
37751611,ARTS,0.0,[]
73030450,ARTS,0.0,[]
39608848,ARTS,0.0,[]
10830646,ARTS,0.0,[]
28711616,ARTS,0.0,[]
39064638,ARTS,0.0,[]
13272204,ARTS,0.0,[]
11360471,ARTS,0.0,[]
18885767,ARTS,0.0,[]
20698469,ARTS,0.0,[]
27715131,ARTS,0.0,[]
32794700,ARTS,0.0,['html']
23139437,ARTS,0.0,[]
20148147,ARTS,0.0,['c']
34304175,ARTS,0.0,[]
26410763,ARTS,0.0,"['java', 'c', 'linux']"
21809601,ARTS,0.0,[]
27096796,ARTS,0.0,[]
17694454,ARTS,0.0,['c']
79432080,ARTS,0.0,[]
66226673,ARTS,0.0,['aws']
16887936,ARTS,0.0,['html']
14248724,ARTS,0.0,[]
69458502,AVIATION,0.0,['c']
82738323,AVIATION,0.0,[]
21287405,AVIATION,0.0,[]
23761385,AVIATION,0.0,[]
38355831,AVIATION,0.0,[]
24773845,AVIATION,0.0,['c']
17876954,AVIATION,0.0,[]
36252245,AVIATION,0.0,['html']
36727173,AVIATION,0.0,[]
91431878,AVIATION,0.0,['c']
70198580,AVIATION,0.0,[]
67631413,AVIATION,0.0,[]
13234267,AVIATION,0.0,[]
18268860,AVIATION,0.0,[]
14790629,AVIATION,0.0,[]
90318913,AVIATION,0.0,[]
26279402,AVIATION,0.0,[]
27902692,AVIATION,0.0,[]
28186635,AVIATION,0.0,[]
42641525,AVIATION,0.0,['c']
34419403,AVIATION,0.0,[]
14589288,AVIATION,0.0,[]
43408471,AVIATION,0.0,[]
38154903,AVIATION,0.0,[]
29167286,AVIATION,0.0,[]
11169163,AVIATION,0.0,[]
28383893,AVIATION,0.0,['html']
38047274,AVIATION,0.0,[]
16449694,AVIATION,0.0,[]
22990761,AVIATION,0.0,['c']
10945968,AVIATION,0.0,"['java', 'c']"
12192507,AVIATION,0.0,[]
23985183,AVIATION,0.0,[]
11333001,AVIATION,0.0,[]
65219288,AVIATION,0.0,[]
27502951,AVIATION,0.0,[]
22650051,AVIATION,0.0,[]
24668861,AVIATION,0.0,[]
96457008,AVIATION,0.0,[]
17686472,AVIATION,0.0,[]
54232810,AVIATION,0.0,[]
68216398,AVIATION,0.0,[]
92283635,AVIATION,0.0,[]
11614114,AVIATION,0.0,[]
61315605,AVIATION,0.0,[]
11959428,AVIATION,0.0,[]
10395944,AVIATION,0.0,[]
10567764,AVIATION,0.0,"['c', 'html']"
11752500,AVIATION,0.0,['c']
31536294,AVIATION,0.0,['c']
14874322,AVIATION,0.0,[]
12504278,AVIATION,0.0,[]
58048626,AVIATION,0.0,[]
15684810,AVIATION,0.0,['c']
22168194,AVIATION,0.0,[]
29595906,AVIATION,0.0,[]
77626587,AVIATION,0.0,[]
98389424,AVIATION,0.0,['linux']
17152392,AVIATION,0.0,[]
49646155,AVIATION,0.0,[]
33627938,AVIATION,0.0,[]
12904972,AVIATION,0.0,[]
16279537,AVIATION,0.0,[]
17008356,AVIATION,0.0,[]
25625173,AVIATION,0.0,[]
29534737,AVIATION,0.0,[]
17655479,AVIATION,0.0,[]
99416532,AVIATION,0.0,[]
31605080,AVIATION,0.0,[]
